,text,hypothesis,entailment,tx,tpred,ty,hx,hpred,hy
1161,animal represents england,the fowls were taken to england,False,animal,represents,england,the fowls,were taken to,england
1162,animal represents england,the hounds were sent back to england,False,animal,represents,england,the hounds,were sent back to,england
1163,animal represents england,the raven was lost to england,False,animal,represents,england,the raven,was lost to,england
1164,animal represents england,the willet is not known in england,False,animal,represents,england,the willet,is not known in,england
1165,animal represents england,these fowls were not known in england,False,animal,represents,england,these fowls,were not known in,england
1166,animal represents england,coreid is often found in england,True,animal,represents,england,coreid,is often found in,england
1167,animal represents england,england sent to protect the monarch,False,animal,represents,england,england,sent to protect,the monarch
1168,animal represents england,england was the place for workers,False,animal,represents,england,england,was the place for,workers
1169,animal represents england,england deserted by young males,False,animal,represents,england,england,deserted by,young males
1170,animal represents england,falcon had come to england,False,animal,represents,england,falcon,had come to,england
1171,animal represents england,fitch had done for england,False,animal,represents,england,fitch,had done for,england
1172,animal represents england,hedgehogs have been found in england,False,animal,represents,england,hedgehogs,have been found in,england
1173,animal represents england,infected hedgehogs have been found in england,False,animal,represents,england,infected hedgehogs,have been found in,england
1174,animal represents england,the beagle sailed and returned to england,False,animal,represents,england,the beagle,sailed and returned to,england
1175,animal represents england,the divers went back to england,False,animal,represents,england,the divers,went back to,england
1176,animal represents england,the sand grouse were visiting england,False,animal,represents,england,the sand grouse,were visiting,england
1177,animal represents england,the steamer reached england,False,animal,represents,england,the steamer,reached,england
1178,animal represents england,the viceroy is away in england,False,animal,represents,england,the viceroy,is away in,england
1179,animal represents england,this particular owl frequents england,False,animal,represents,england,this particular owl,frequents,england
1180,animal represents the united states,the united states were run with dinosaurs,False,animal,represents,the united states,the united states,were run with,dinosaurs
1181,animal represents the united states,dinosaurs were found in the united states,False,animal,represents,the united states,dinosaurs,were found in,the united states
1182,animal represents the united states,the united states should keep soldiers,False,animal,represents,the united states,the united states,should keep,soldiers
1183,animal represents the united states,the united states never lost a soldier,False,animal,represents,the united states,the united states,never lost,a soldier
1184,animal represents the united states,cattle were vaccinated in the united states,False,animal,represents,the united states,cattle,were vaccinated in,the united states
1185,animal represents the united states,this insect is found throughout the united states,False,animal,represents,the united states,this insect,is found throughout,the united states
1186,animal represents the united states,soldiers returned to the united states,False,animal,represents,the united states,soldiers,returned to,the united states
1187,animal represents the united states,spiders are found throughout the united states,False,animal,represents,the united states,spiders,are found throughout,the united states
1188,animal represents the united states,this insect is distributed throughout the united states,False,animal,represents,the united states,this insect,is distributed throughout,the united states
1189,animal represents the united states,divers constituted in the united states,False,animal,represents,the united states,divers,constituted in,the united states
1190,animal represents the united states,the united states are employing soldiers,False,animal,represents,the united states,the united states,are employing,soldiers
1191,animal represents the united states,the insect is distributed throughout the united states,False,animal,represents,the united states,the insect,is distributed throughout,the united states
1192,animal represents the united states,this insect occurs throughout the united states,False,animal,represents,the united states,this insect,occurs throughout,the united states
1193,animal represents the united states,cattle are raised in the united states,False,animal,represents,the united states,cattle,are raised in,the united states
1194,animal represents the united states,the united states is and are in workers,False,animal,represents,the united states,the united states,is and are in,workers
1195,animal represents the united states,cattle were imported into the united states,False,animal,represents,the united states,cattle,were imported into,the united states
1196,animal represents the united states,the united states shall deprive any human being,False,animal,represents,the united states,the united states,shall deprive,any human being
1197,animal represents the united states,cattle were brought to the united states,False,animal,represents,the united states,cattle,were brought to,the united states
1198,animal represents the united states,the united states contributed soldiers,False,animal,represents,the united states,the united states,contributed,soldiers
1199,animal represents the united states,no seeing man can travel through the united states,False,animal,represents,the united states,no seeing man,can travel through,the united states
1200,animal represents the united states,slater emigrated to the united states,False,animal,represents,the united states,slater,emigrated to,the united states
1201,animal represents the united states,black spiders are found throughout the united states,False,animal,represents,the united states,black spiders,are found throughout,the united states
1202,animal represents the united states,human beings are killed in the united states,False,animal,represents,the united states,human beings,are killed in,the united states
1203,animal represents the united states,the famous robin had been sent to the united states,False,animal,represents,the united states,the famous robin,had been sent to,the united states
1204,animal represents the united states,the robin had been sent to the united states,False,animal,represents,the united states,the robin,had been sent to,the united states
1205,animal represents the united states,the wasp sailed from the united states,False,animal,represents,the united states,the wasp,sailed from,the united states
1206,animal represents the united states,french soldiers would fight against the united states,False,animal,represents,the united states,french soldiers,would fight against,the united states
1207,animal represents the united states,shorthorns were brought to the united states,False,animal,represents,the united states,shorthorns,were brought to,the united states
1208,animal represents the united states,the geese do not come from the united states,False,animal,represents,the united states,the geese,do not come from,the united states
1209,animal represents the united states,the italian bee has been introduced into the united states,False,animal,represents,the united states,the italian bee,has been introduced into,the united states
1210,animal represents the united states,pigs ranged over the united states,False,animal,represents,the united states,pigs,ranged over,the united states
1211,animal represents the united states,the cattle were brought to the united states,False,animal,represents,the united states,the cattle,were brought to,the united states
1212,animal represents the united states,the steamer was sent off to the united states,False,animal,represents,the united states,the steamer,was sent off to,the united states
1213,animal represents the united states,the united states did not have a dog,False,animal,represents,the united states,the united states,did not have,a dog
1214,animal represents the united states,these fowls have not been in the united states,False,animal,represents,the united states,these fowls,have not been in,the united states
1215,animal represents the united states,emmet escaped to the united states,False,animal,represents,the united states,emmet,escaped to,the united states
1216,animal represents the united states,sheep are raised in the united states,False,animal,represents,the united states,sheep,are raised in,the united states
1217,animal represents the united states,the bison disappeared from the united states,False,animal,represents,the united states,the bison,disappeared from,the united states
1218,animal represents the united states,the boll weevil entered the united states,False,animal,represents,the united states,the boll weevil,entered,the united states
1219,animal represents the united states,the oxen are imported from the united states,False,animal,represents,the united states,the oxen,are imported from,the united states
1220,animal represents the united states,the rail is hunted in the united states,False,animal,represents,the united states,the rail,is hunted in,the united states
1221,animal represents the united states,the united states chose the bald eagle,True,animal,represents,the united states,the united states,chose,the bald eagle
1222,animal represents the united states,beeves are sent from the united states,False,animal,represents,the united states,beeves,are sent from,the united states
1223,animal represents the united states,brown rats live throughout the united states,False,animal,represents,the united states,brown rats,live throughout,the united states
1224,animal represents the united states,dogs are used in the united states,False,animal,represents,the united states,dogs,are used in,the united states
1225,animal represents the united states,grasshoppers caused in the united states,False,animal,represents,the united states,grasshoppers,caused in,the united states
1226,animal represents the united states,shorthorns were imported into the united states,False,animal,represents,the united states,shorthorns,were imported into,the united states
1227,animal represents the united states,some oysters are raised in the united states,False,animal,represents,the united states,some oysters,are raised in,the united states
1228,animal represents the united states,the beetle is distributed throughout the united states,False,animal,represents,the united states,the beetle,is distributed throughout,the united states
1229,animal represents the united states,the mallards come into the united states,False,animal,represents,the united states,the mallards,come into,the united states
1230,animal represents the united states,the united states exported pounds of beef,False,animal,represents,the united states,the united states,exported pounds of,beef
1231,animal represents the united states,the united states had been dropping infected insects,False,animal,represents,the united states,the united states,had been dropping,infected insects
1232,animal represents the united states,the united states had miles of rail,False,animal,represents,the united states,the united states,had miles of,rail
1233,animal represents the united states,the united states made purchases of toys,False,animal,represents,the united states,the united states,made purchases of,toys
1234,animal was studied by charles darwin,charles darwin visited by beagle,False,animal,was studied by,charles darwin,charles darwin,visited by,beagle
1235,animal was studied by charles darwin,charles darwin sailed in the beagle,False,animal,was studied by,charles darwin,charles darwin,sailed in,the beagle
1236,animal was studied by charles darwin,charles darwin sailed on the beagle,False,animal,was studied by,charles darwin,charles darwin,sailed on,the beagle
1237,animal was studied by charles darwin,charles darwin stood on the deck of the beagle,False,animal,was studied by,charles darwin,charles darwin,stood on the deck of,the beagle
1238,animal was studied by goodall,goodall began studying chimpanzees,True,animal,was studied by,goodall,goodall,began studying,chimpanzees
1239,art movement was started by picasso,picasso did it with cubism,False,art movement,was started by,picasso,picasso,did it with,cubism
1240,art movement was started by picasso,picasso developed cubism,True,art movement,was started by,picasso,picasso,developed,cubism
1241,artist lived in barcelona,joan miro was born in barcelona,True,artist,lived in,barcelona,joan miro,was born in,barcelona
1242,artist resided in paris,ernst moved to paris,True,artist,resided in,paris,ernst,moved to,paris
1243,artist resided in paris,watteau left us for paris,False,artist,resided in,paris,watteau,left us for,paris
1244,artist resided in paris,picasso settled in paris,True,artist,resided in,paris,picasso,settled in,paris
1245,artist resided in paris,picasso moved to paris,True,artist,resided in,paris,picasso,moved to,paris
1246,artist resided in paris,picasso remained in paris,True,artist,resided in,paris,picasso,remained in,paris
1247,artist resided in paris,eugene delacroix was born near paris,False,artist,resided in,paris,eugene delacroix,was born near,paris
1248,artist resided in paris,boulez founded in paris,False,artist,resided in,paris,boulez,founded in,paris
1249,artist resided in paris,stravinsky moved to paris,True,artist,resided in,paris,stravinsky,moved to,paris
1250,artist resided in paris,berlioz was sent to paris,False,artist,resided in,paris,berlioz,was sent to,paris
1251,artist resided in paris,cellini lodged in paris,True,artist,resided in,paris,cellini,lodged in,paris
1252,artist resided in paris,cherubini settled in paris,True,artist,resided in,paris,cherubini,settled in,paris
1253,artist resided in paris,debussy was born and died in paris,True,artist,resided in,paris,debussy,was born and died in,paris
1254,artist resided in paris,paris is better than berlin,False,artist,resided in,paris,paris,is better than,berlin
1255,artist resided in paris,donizetti revisited paris,False,artist,resided in,paris,donizetti,revisited,paris
1256,artist resided in paris,berlioz now is in paris,False,artist,resided in,paris,berlioz,now is in,paris
1257,artist resided in paris,ernst settled in paris,True,artist,resided in,paris,ernst,settled in,paris
1258,artist resided in paris,liszt was taken to paris,False,artist,resided in,paris,liszt,was taken to,paris
1259,artist resided in paris,picasso stayed in paris,True,artist,resided in,paris,picasso,stayed in,paris
1260,artist resided in paris,the conductor was crying for paris,False,artist,resided in,paris,the conductor,was crying for,paris
1261,artist resided in paris,this sculptor exhibited at paris,False,artist,resided in,paris,this sculptor,exhibited at,paris
1262,artist resided in paris,weston letters from paris,False,artist,resided in,paris,weston,letters from,paris
1263,artist resided in paris,gauguin had left paris,False,artist,resided in,paris,gauguin,had left,paris
1264,artist resided in paris,gluck had left paris,False,artist,resided in,paris,gluck,had left,paris
1265,artist resided in paris,liszt visited and went to paris,False,artist,resided in,paris,liszt,visited and went to,paris
1266,artist resided in paris,poussin was invited to paris,False,artist,resided in,paris,poussin,was invited to,paris
1267,artist resided in paris,simon might arrive in paris,False,artist,resided in,paris,simon,might arrive in,paris
1268,artist resided in paris,stella was born and died at paris,True,artist,resided in,paris,stella,was born and died at,paris
1269,artist resided in paris,wagner finished in paris,False,artist,resided in,paris,wagner,finished in,paris
1270,artist resided in paris,audubon remained in paris,True,artist,resided in,paris,audubon,remained in,paris
1271,artist resided in paris,bernini was invited to paris,False,artist,resided in,paris,bernini,was invited to,paris
1272,artist resided in paris,bernini was summoned to paris,False,artist,resided in,paris,bernini,was summoned to,paris
1273,artist resided in paris,browne was a student in paris,True,artist,resided in,paris,browne,was a student in,paris
1274,artist resided in paris,halevy was a native of paris,True,artist,resided in,paris,halevy,was a native of,paris
1275,artist resided in paris,mozart met him in paris,False,artist,resided in,paris,mozart,met him in,paris
1276,artist resided in paris,talbot was a town in paris,False,artist,resided in,paris,talbot,was a town in,paris
1277,artist resided in paris,the wagner played in paris,False,artist,resided in,paris,the wagner,played in,paris
1278,artist resided in paris,audubon was sent to paris,False,artist,resided in,paris,audubon,was sent to,paris
1279,artist resided in paris,gluck had to go to paris,False,artist,resided in,paris,gluck,had to go to,paris
1280,artist resided in paris,klee made a trip to paris,False,artist,resided in,paris,klee,made a trip to,paris
1281,artist resided in paris,liszt had already been in paris,False,artist,resided in,paris,liszt,had already been in,paris
1282,artist resided in paris,meyerbeer again left paris,False,artist,resided in,paris,meyerbeer,again left,paris
1283,artist resided in paris,moore had come back from paris,False,artist,resided in,paris,moore,had come back from,paris
1284,artist resided in paris,paris was not aware of franck,False,artist,resided in,paris,paris,was not aware of,franck
1285,artist resided in paris,rivera had lived in paris,True,artist,resided in,paris,rivera,had lived in,paris
1286,artist resided in paris,rossini established himself in paris,True,artist,resided in,paris,rossini,established himself in,paris
1287,artist resided in paris,several sessions took and met in paris,False,artist,resided in,paris,several sessions,took and met in,paris
1288,artist resided in paris,verdi remained in paris,True,artist,resided in,paris,verdi,remained in,paris
1289,artist resided in paris,whistler brought over from paris,False,artist,resided in,paris,whistler,brought over from,paris
1290,asian country believes in islam,islam is the religion of malaysia,True,asian country,believes in,islam,islam,is the religion of,malaysia
1291,asian country believes in islam,islam was introduced into china,True,asian country,believes in,islam,islam,was introduced into,china
1292,asian country believes in islam,islam entered india,True,asian country,believes in,islam,islam,entered,india
1293,asian country believes in islam,islam entered china,True,asian country,believes in,islam,islam,entered,china
1294,asian country believes in islam,islam is the religion in malaysia,True,asian country,believes in,islam,islam,is the religion in,malaysia
1295,asian country believes in islam,islam is the religion of afghanistan,True,asian country,believes in,islam,islam,is the religion of,afghanistan
1296,asian country believes in islam,islam is the religion of iran,True,asian country,believes in,islam,islam,is the religion of,iran
1297,asian country believes in islam,islam was brought to india,True,asian country,believes in,islam,islam,was brought to,india
1298,asian country believes in islam,islam was introduced into india,True,asian country,believes in,islam,islam,was introduced into,india
1299,asian country believes in islam,islam burst forth in the iraq,True,asian country,believes in,islam,islam,burst forth in,the iraq
1300,asian country believes in islam,saudi arabia is the home of islam,True,asian country,believes in,islam,saudi arabia,is the home of,islam
1301,asian country believes in islam,islam was brought to china,True,asian country,believes in,islam,islam,was brought to,china
1302,asian country believes in islam,islam is the religion in pakistan,True,asian country,believes in,islam,islam,is the religion in,pakistan
1303,asian country believes in islam,islam was introduced into yemen,True,asian country,believes in,islam,islam,was introduced into,yemen
1304,asian country believes in islam,persia was converted to islam,True,asian country,believes in,islam,persia,was converted to,islam
1305,asian country does not ban prostitution,prostitution is illegal in thailand,False,asian country,does not ban,prostitution,prostitution,is illegal in,thailand
1306,asian country does not ban prostitution,prostitution existed in india,True,asian country,does not ban,prostitution,prostitution,existed in,india
1307,asian country does not ban prostitution,prostitution is illegal in japan,False,asian country,does not ban,prostitution,prostitution,is illegal in,japan
1308,asian country exports rice,rice yields in japan,False,asian country,exports,rice,rice,yields in,japan
1309,asian country exports rice,rice is the crop of india,False,asian country,exports,rice,rice,is the crop of,india
1310,asian country exports rice,burma exported tons of rice,True,asian country,exports,rice,burma,exported tons of,rice
1311,asian country exports rice,china sends rice,True,asian country,exports,rice,china,sends,rice
1312,asian country exports rice,india exported tons of rice,True,asian country,exports,rice,india,exported tons of,rice
1313,asian country exports rice,thailand exported tons of rice,True,asian country,exports,rice,thailand,exported tons of,rice
1314,asian country exports rice,rice riots in japan,False,asian country,exports,rice,rice,riots in,japan
1315,asian country exports rice,china sends more rice,True,asian country,exports,rice,china,sends,more rice
1316,asian country exports rice,rice is the crop of pakistan,False,asian country,exports,rice,rice,is the crop of,pakistan
1317,asian country exports rice,rice is brought from burma,True,asian country,exports,rice,rice,is brought from,burma
1318,asian country exports rice,thailand is the exporter of rice,True,asian country,exports,rice,thailand,is the exporter of,rice
1319,asian country exports rice,burma was the exporter of rice,True,asian country,exports,rice,burma,was the exporter of,rice
1320,asian country exports rice,china agreed to purchase rice,False,asian country,exports,rice,china,agreed to purchase,rice
1321,asian country exports rice,china sent rice,True,asian country,exports,rice,china,sent,rice
1322,asian country exports rice,rice came to china,False,asian country,exports,rice,rice,came to,china
1323,asian country exports rice,rice is shipped to china,False,asian country,exports,rice,rice,is shipped to,china
1324,asian country is a neighbor of china,tibet is an region of china,False,asian country,is a neighbor of,china,tibet,is an region of,china
1325,asian country is a neighbor of china,pakistan was not against china,False,asian country,is a neighbor of,china,pakistan,was not against,china
1326,asian country is a neighbor of china,china would support pakistan,False,asian country,is a neighbor of,china,china,would support,pakistan
1327,asian country is a neighbor of china,japan continued in china,False,asian country,is a neighbor of,china,japan,continued in,china
1328,asian country is a neighbor of china,iran had obtained from china,False,asian country,is a neighbor of,china,iran,had obtained from,china
1329,asian country is a neighbor of china,japan began in china,False,asian country,is a neighbor of,china,japan,began in,china
1330,asian country is a neighbor of china,china gave support to pakistan,False,asian country,is a neighbor of,china,china,gave support to,pakistan
1331,asian country is a neighbor of china,china has assisted pakistan,False,asian country,is a neighbor of,china,china,has assisted,pakistan
1332,asian country is a neighbor of china,china had invaded tibet,False,asian country,is a neighbor of,china,china,had invaded,tibet
1333,asian country is a neighbor of china,china is helping pakistan,False,asian country,is a neighbor of,china,china,is helping,pakistan
1334,asian country is a neighbor of china,tibet was occupied by china,False,asian country,is a neighbor of,china,tibet,was occupied by,china
1335,asian country is a neighbor of china,malaysia established relations with china,False,asian country,is a neighbor of,china,malaysia,established relations with,china
1336,asian country is a neighbor of china,china exported to north korea,False,asian country,is a neighbor of,china,china,exported to,north korea
1337,asian country is a neighbor of china,japan had a interest in china,False,asian country,is a neighbor of,china,japan,had a interest in,china
1338,asian country is a neighbor of china,japan takes an interest in china,False,asian country,is a neighbor of,china,japan,takes an interest in,china
1339,asian country is a neighbor of china,tibet became part of china,False,asian country,is a neighbor of,china,tibet,became part of,china
1340,asian country is a neighbor of china,tibet is a province of china,False,asian country,is a neighbor of,china,tibet,is a province of,china
1341,asian country is a neighbor of china,china whispers to north korea,False,asian country,is a neighbor of,china,china,whispers to,north korea
1342,asian country is a neighbor of china,china resembles siam,False,asian country,is a neighbor of,china,china,resembles,siam
1343,asian country is a neighbor of china,outer mongolia became independent of china,False,asian country,is a neighbor of,china,outer mongolia,became independent of,china
1344,asian country is a neighbor of china,prc represents china,False,asian country,is a neighbor of,china,prc,represents,china
1345,asian country is a neighbor of china,china has sold to iran,False,asian country,is a neighbor of,china,china,has sold to,iran
1346,asian country is a neighbor of china,china might become another india,False,asian country,is a neighbor of,china,china,might become,another india
1347,asian country is a neighbor of china,china is bordered by mongolia,True,asian country,is a neighbor of,china,china,is bordered by,mongolia
1348,asian country is a neighbor of china,china ruled mongolia,False,asian country,is a neighbor of,china,china,ruled,mongolia
1349,asian country is a neighbor of china,greater china includes china,False,asian country,is a neighbor of,china,greater china,includes,china
1350,asian country is a neighbor of china,kazakhstan is bounded on the east by china,True,asian country,is a neighbor of,china,kazakhstan,is bounded on the east by,china
1351,asian country is a neighbor of china,mongolia was dominated by china,False,asian country,is a neighbor of,china,mongolia,was dominated by,china
1352,asian country is a neighbor of china,burma fears china,False,asian country,is a neighbor of,china,burma,fears,china
1353,asian country is a neighbor of china,cathay however meant china,False,asian country,is a neighbor of,china,cathay,however meant,china
1354,asian country is a neighbor of china,china is freer than mongolia,False,asian country,is a neighbor of,china,china,is freer than,mongolia
1355,asian country is a neighbor of china,democratic india can not compete with china,False,asian country,is a neighbor of,china,democratic india,can not compete with,china
1356,asian country is a neighbor of china,china also supplied iran,False,asian country,is a neighbor of,china,china,also supplied,iran
1357,asian country is a neighbor of china,south korea is freer than china,False,asian country,is a neighbor of,china,south korea,is freer than,china
1358,asian country is a neighbor of china,burma has a border with china,True,asian country,is a neighbor of,china,burma,has a border with,china
1359,asian country is a neighbor of china,burma paid tribute to china,False,asian country,is a neighbor of,china,burma,paid tribute to,china
1360,asian country is a neighbor of china,china includes burma,False,asian country,is a neighbor of,china,china,includes,burma
1361,asian country is a neighbor of china,china had saved north korea,False,asian country,is a neighbor of,china,china,had saved,north korea
1362,asian country is a neighbor of china,china informed north korea,False,asian country,is a neighbor of,china,china,informed,north korea
1363,asian country is a neighbor of china,china offered to north korea,False,asian country,is a neighbor of,china,china,offered to,north korea
1364,asian country is a neighbor of china,laos is bordered by china,True,asian country,is a neighbor of,china,laos,is bordered by,china
1365,asian country is a neighbor of china,malaysia are suspicious of china,False,asian country,is a neighbor of,china,malaysia,are suspicious of,china
1366,asian country is a neighbor of china,nepal signed an agreement with china,False,asian country,is a neighbor of,china,nepal,signed an agreement with,china
1367,asian country is a neighbor of india,burma became a province of india,False,asian country,is a neighbor of,india,burma,became a province of,india
1368,asian country is a neighbor of india,india will overtake china,False,asian country,is a neighbor of,india,india,will overtake,china
1369,asian country is a neighbor of india,india will surpass china,False,asian country,is a neighbor of,india,india,will surpass,china
1370,asian country is a neighbor of india,india protested to china,False,asian country,is a neighbor of,india,india,protested to,china
1371,asian country is a neighbor of india,india excluding burma,False,asian country,is a neighbor of,india,india,excluding,burma
1372,asian country is a neighbor of india,india is nearer than china,False,asian country,is a neighbor of,india,india,is nearer than,china
1373,asian country is a neighbor of india,nepal is dependent on india,False,asian country,is a neighbor of,india,nepal,is dependent on,india
1374,asian country is a neighbor of india,bangladesh is surrounded by india,True,asian country,is a neighbor of,india,bangladesh,is surrounded by,india
1375,asian country is a neighbor of india,afghanistan were united with india,False,asian country,is a neighbor of,india,afghanistan,were united with,india
1376,asian country is a neighbor of india,india includes british india,False,asian country,is a neighbor of,india,india,includes,british india
1377,asian country is a neighbor of india,india will occupy east pakistan,False,asian country,is a neighbor of,india,india,will occupy,east pakistan
1378,asian country is a neighbor of india,india extended to nepal,False,asian country,is a neighbor of,india,india,extended to,nepal
1379,asian country is a neighbor of india,burma has been separated from india,False,asian country,is a neighbor of,india,burma,has been separated from,india
1380,asian country is a neighbor of india,east pakistan was surrounded by india,True,asian country,is a neighbor of,india,east pakistan,was surrounded by,india
1381,asian country is a neighbor of india,india has in regard to mongolia,False,asian country,is a neighbor of,india,india,has in regard to,mongolia
1382,asian country is a neighbor of india,bhutan is dependent on india,False,asian country,is a neighbor of,india,bhutan,is dependent on,india
1383,asian country is a neighbor of india,india intervened in east pakistan,False,asian country,is a neighbor of,india,india,intervened in,east pakistan
1384,asian country is a neighbor of india,india has interfered in tibet,False,asian country,is a neighbor of,india,india,has interfered in,tibet
1385,asian country is a neighbor of india,india has helped nepal,False,asian country,is a neighbor of,india,india,has helped,nepal
1386,asian country is a neighbor of india,india assisted nepal,False,asian country,is a neighbor of,india,india,assisted,nepal
1387,asian country is a neighbor of india,india cited as economic cambodia,False,asian country,is a neighbor of,india,india,cited as,economic cambodia
1388,asian country is a neighbor of india,nepal has ties with india,False,asian country,is a neighbor of,india,nepal,has ties with,india
1389,asian country is a neighbor of india,bangladesh signed a treaty with india,False,asian country,is a neighbor of,india,bangladesh,signed a treaty with,india
1390,asian country is a neighbor of india,india signed a treaty with bhutan,False,asian country,is a neighbor of,india,india,signed a treaty with,bhutan
1391,asian country is a neighbor of india,india would defend bhutan,False,asian country,is a neighbor of,india,india,would defend,bhutan
1392,asian country is abundant with oil,china needs oil,False,asian country,is abundant with,oil,china,needs,oil
1393,asian country is abundant with oil,the oil has been used in india,False,asian country,is abundant with,oil,the oil,has been used in,india
1394,asian country is abundant with oil,burma was deprived of the oil,False,asian country,is abundant with,oil,burma,was deprived of,the oil
1395,asian country is abundant with oil,lower burma was deprived of the oil,False,asian country,is abundant with,oil,lower burma,was deprived of,the oil
1396,asian country is abundant with oil,iran is rich in oil,True,asian country,is abundant with,oil,iran,is rich in,oil
1397,asian country is abundant with oil,iraq is rich in oil,True,asian country,is abundant with,oil,iraq,is rich in,oil
1398,asian country is abundant with oil,oil might be found in bahrain,False,asian country,is abundant with,oil,oil,might be found in,bahrain
1399,asian country is abundant with oil,oil is imported from china,False,asian country,is abundant with,oil,oil,is imported from,china
1400,asian country is abundant with oil,saudi arabia is rich in oil,True,asian country,is abundant with,oil,saudi arabia,is rich in,oil
1401,asian country is abundant with oil,oil is distilled in japan,False,asian country,is abundant with,oil,oil,is distilled in,japan
1402,asian country is abundant with oil,the oil is imported from singapore,False,asian country,is abundant with,oil,the oil,is imported from,singapore
1403,asian country is abundant with oil,jordan depends on oil,False,asian country,is abundant with,oil,jordan,depends on,oil
1404,asian country is abundant with oil,iran was the exporter of oil,True,asian country,is abundant with,oil,iran,was the exporter of,oil
1405,asian country is abundant with oil,jordan relies on oil,False,asian country,is abundant with,oil,jordan,relies on,oil
1406,asian country launched a satellite,china has launched satellites,True,asian country,launched,a satellite,china,has launched,satellites
1407,asian country launched a satellite,india has launched satellites,True,asian country,launched,a satellite,india,has launched,satellites
1408,asian country launched a satellite,pakistan should lose a satellite,False,asian country,launched,a satellite,pakistan,should lose,a satellite
1409,asian country launched a satellite,india is not a satellite,False,asian country,launched,a satellite,india,is not,a satellite
1410,asian country manufactures cars,china has cars,False,asian country,manufactures,cars,china,has,cars
1411,asian country manufactures cars,china had cars,False,asian country,manufactures,cars,china,had,cars
1412,asian country manufactures cars,cars are made in japan,True,asian country,manufactures,cars,cars,are made in,japan
1413,asian country manufactures cars,cars were sold in japan,False,asian country,manufactures,cars,cars,were sold in,japan
1414,asian country manufactures cars,south korea produced cars,True,asian country,manufactures,cars,south korea,produced,cars
1415,asian country manufactures cars,cars were introduced into northern siam,False,asian country,manufactures,cars,cars,were introduced into,northern siam
1416,asian country manufactures cars,cars were introduced into siam,False,asian country,manufactures,cars,cars,were introduced into,siam
1417,asian country manufactures cars,china produced cars,True,asian country,manufactures,cars,china,produced,cars
1418,asian country manufactures cars,china bought cars,False,asian country,manufactures,cars,china,bought,cars
1419,asian country manufactures cars,these cars were known in japan,False,asian country,manufactures,cars,these cars,were known in,japan
1420,asian country shares a border with russia,china versus russia,False,asian country,shares a border with,russia,china,versus,russia
1421,asian country shares a border with russia,russia leased from china,False,asian country,shares a border with,russia,russia,leased from,china
1422,asian country shares a border with russia,russia acquired from china,False,asian country,shares a border with,russia,russia,acquired from,china
1423,asian country shares a border with russia,russia forced to return to china,False,asian country,shares a border with,russia,russia,forced to return to,china
1424,asian country shares a border with russia,russia would invade india,False,asian country,shares a border with,russia,russia,would invade,india
1425,asian country shares a border with russia,georgia was annexed by russia,False,asian country,shares a border with,russia,georgia,was annexed by,russia
1426,asian country shares a border with russia,china received from russia,False,asian country,shares a border with,russia,china,received from,russia
1427,asian country shares a border with russia,iran lost to russia,False,asian country,shares a border with,russia,iran,lost to,russia
1428,asian country shares a border with russia,russia supported iraq,False,asian country,shares a border with,russia,russia,supported,iraq
1429,asian country shares a border with russia,russia recognised afghanistan,False,asian country,shares a border with,russia,russia,recognised,afghanistan
1430,asian country shares a border with russia,russia was to receive armenia,False,asian country,shares a border with,russia,russia,was to receive,armenia
1431,asian country shares a border with russia,persia was divided between russia,False,asian country,shares a border with,russia,persia,was divided between,russia
1432,asian country shares a border with russia,russia occupied iran,False,asian country,shares a border with,russia,russia,occupied,iran
1433,asian country shares a border with russia,russia looks at north korea,False,asian country,shares a border with,russia,russia,looks at,north korea
1434,asian country shares a border with russia,persia was in the hands of russia,False,asian country,shares a border with,russia,persia,was in the hands of,russia
1435,asian country shares a border with russia,russia respecting outer mongolia,False,asian country,shares a border with,russia,russia,respecting,outer mongolia
1436,asian country shares a border with russia,russia withdrew from iran,False,asian country,shares a border with,russia,russia,withdrew from,iran
1437,asian country shares a border with russia,mongolia to cling to russia,False,asian country,shares a border with,russia,mongolia,to cling to,russia
1438,asian country shares a border with russia,russia pushed in georgia,False,asian country,shares a border with,russia,russia,pushed in,georgia
1439,asian country shares a border with russia,russia supplied india,False,asian country,shares a border with,russia,russia,supplied,india
1440,asian country shares a border with russia,russia was at war with persia,False,asian country,shares a border with,russia,russia,was at war with,persia
1441,asian country shares a border with russia,russia might attack india,False,asian country,shares a border with,russia,russia,might attack,india
1442,asian country shares a border with russia,russia supported india,False,asian country,shares a border with,russia,russia,supported,india
1443,asian country shares a border with russia,russia sold to iran,False,asian country,shares a border with,russia,russia,sold to,iran
1444,asian country shares a border with russia,russia will threaten india,False,asian country,shares a border with,russia,russia,will threaten,india
1445,asian country shares a border with russia,russia had interests in iraq,False,asian country,shares a border with,russia,russia,had interests in,iraq
1446,asian country shares a border with russia,india does not follow russia,False,asian country,shares a border with,russia,india,does not follow,russia
1447,asian country shares a border with russia,russia was advancing towards afghanistan,False,asian country,shares a border with,russia,russia,was advancing towards,afghanistan
1448,asian country shares a border with russia,russia declared afghanistan,False,asian country,shares a border with,russia,russia,declared,afghanistan
1449,asian country shares a border with russia,russia accepted afghanistan,False,asian country,shares a border with,russia,russia,accepted,afghanistan
1450,asian country shares a border with russia,russia compromised in afghanistan,False,asian country,shares a border with,russia,russia,compromised in,afghanistan
